filename,video,label_id,label,quality,timestamp
DJI_0354_frame_00006.jpg,DJI_0354,3,Gravel,0.25,2026-07-17T19:55:56
DJI_0354_frame_00009.jpg,DJI_0354,2,Road,0.95,2026-07-17T19:55:58
DJI_0354_frame_00012.jpg,DJI_0354,2,Road,0.95,2026-07-17T19:55:58
DJI_0354_frame_00015.jpg,DJI_0354,2,Road,0.95,2026-07-17T19:55:59
DJI_0354_frame_00016.jpg,DJI_0354,2,Road,0.95,2026-07-17T19:56:02
DJI_0354_frame_00020.jpg,DJI_0354,2,Road,0.95,2026-07-17T19:56:03
DJI_0354_frame_00029.jpg,DJI_0354,2,Road,0.95,2026-07-17T19:56:03
DJI_0354_frame_00031.jpg,DJI_0354,1,Cycleway,1.0,2026-07-17T19:56:04
DJI_0354_frame_00033.jpg,DJI_0354,1,Cycleway,1.0,2026-07-17T19:56:05
DJI_0354_frame_00034.jpg,DJI_0354,1,Cycleway,1.0,2026-07-17T19:56:06
DJI_0354_frame_00035.jpg,DJI_0354,1,Cycleway,1.0,2026-07-17T19:56:07
DJI_0354_frame_00036.jpg,DJI_0354,1,Cycleway,1.0,2026-07-17T19:56:07
DJI_0354_frame_00037.jpg,DJI_0354,1,Cycleway,1.0,2026-07-17T19:56:08
DJI_0354_frame_00040.jpg,DJI_0354,1,Cycleway,1.0,2026-07-17T19:56:09
DJI_0355_frame_00026.jpg,DJI_0355,2,Road,0.95,2026-07-17T19:56:15
DJI_0355_frame_00029.jpg,DJI_0355,1,Cycleway,1.0,2026-07-17T19:56:20
DJI_0355_frame_00030.jpg,DJI_0355,1,Cycleway,1.0,2026-07-17T19:56:27
DJI_0355_frame_00031.jpg,DJI_0355,2,Road,0.95,2026-07-17T19:56:34
DJI_0355_frame_00034.jpg,DJI_0355,1,Cycleway,1.0,2026-07-17T19:56:35
DJI_0355_frame_00035.jpg,DJI_0355,1,Cycleway,1.0,2026-07-17T19:56:36
DJI_0355_frame_00036.jpg,DJI_0355,1,Cycleway,1.0,2026-07-17T19:56:37
DJI_0355_frame_00038.jpg,DJI_0355,1,Cycleway,1.0,2026-07-17T19:56:38
DJI_0355_frame_00039.jpg,DJI_0355,1,Cycleway,1.0,2026-07-17T19:56:39
DJI_0355_frame_00040.jpg,DJI_0355,5,Unklar/Sonstige,,2026-07-17T22:11:25
DJI_0356_frame_00008.jpg,DJI_0356,2,Road,0.95,2026-07-17T19:56:43
DJI_0356_frame_00009.jpg,DJI_0356,2,Road,0.95,2026-07-17T19:56:43
DJI_0356_frame_00010.jpg,DJI_0356,2,Road,0.95,2026-07-17T19:56:44
DJI_0356_frame_00011.jpg,DJI_0356,2,Road,0.95,2026-07-17T19:56:45
DJI_0356_frame_00012.jpg,DJI_0356,5,Unklar/Sonstige,,2026-07-17T19:57:08
DJI_0356_frame_00013.jpg,DJI_0356,5,Unklar/Sonstige,,2026-07-17T19:57:08
DJI_0356_frame_00014.jpg,DJI_0356,5,Unklar/Sonstige,,2026-07-17T19:57:12
DJI_0356_frame_00015.jpg,DJI_0356,5,Unklar/Sonstige,,2026-07-17T19:57:12
DJI_0356_frame_00016.jpg,DJI_0356,5,Unklar/Sonstige,,2026-07-17T19:57:12
DJI_0356_frame_00017.jpg,DJI_0356,5,Unklar/Sonstige,,2026-07-17T19:57:13
DJI_0356_frame_00018.jpg,DJI_0356,5,Unklar/Sonstige,,2026-07-17T19:57:13
DJI_0356_frame_00019.jpg,DJI_0356,5,Unklar/Sonstige,,2026-07-17T19:57:13
DJI_0356_frame_00020.jpg,DJI_0356,5,Unklar/Sonstige,,2026-07-17T19:57:13
DJI_0356_frame_00021.jpg,DJI_0356,5,Unklar/Sonstige,,2026-07-17T19:57:13
DJI_0356_frame_00022.jpg,DJI_0356,5,Unklar/Sonstige,,2026-07-17T19:57:13
DJI_0356_frame_00023.jpg,DJI_0356,5,Unklar/Sonstige,,2026-07-17T19:57:14
DJI_0356_frame_00024.jpg,DJI_0356,5,Unklar/Sonstige,,2026-07-17T19:57:14
DJI_0356_frame_00025.jpg,DJI_0356,5,Unklar/Sonstige,,2026-07-17T19:57:14
DJI_0356_frame_00026.jpg,DJI_0356,5,Unklar/Sonstige,,2026-07-17T19:57:14
DJI_0356_frame_00027.jpg,DJI_0356,5,Unklar/Sonstige,,2026-07-17T19:57:14
DJI_0356_frame_00028.jpg,DJI_0356,5,Unklar/Sonstige,,2026-07-17T19:57:14
DJI_0356_frame_00029.jpg,DJI_0356,5,Unklar/Sonstige,,2026-07-17T19:57:15
DJI_0356_frame_00030.jpg,DJI_0356,5,Unklar/Sonstige,,2026-07-17T19:57:15
DJI_0356_frame_00031.jpg,DJI_0356,5,Unklar/Sonstige,,2026-07-17T19:57:15
DJI_0356_frame_00032.jpg,DJI_0356,5,Unklar/Sonstige,,2026-07-17T19:57:15
DJI_0356_frame_00033.jpg,DJI_0356,5,Unklar/Sonstige,,2026-07-17T19:57:15
DJI_0356_frame_00034.jpg,DJI_0356,5,Unklar/Sonstige,,2026-07-17T19:57:15
DJI_0356_frame_00035.jpg,DJI_0356,5,Unklar/Sonstige,,2026-07-17T19:57:16
DJI_0356_frame_00036.jpg,DJI_0356,5,Unklar/Sonstige,,2026-07-17T19:57:16
DJI_0356_frame_00037.jpg,DJI_0356,5,Unklar/Sonstige,,2026-07-17T19:57:16
DJI_0356_frame_00038.jpg,DJI_0356,5,Unklar/Sonstige,,2026-07-17T19:57:16
DJI_0356_frame_00039.jpg,DJI_0356,5,Unklar/Sonstige,,2026-07-17T19:57:16
DJI_0356_frame_00040.jpg,DJI_0356,5,Unklar/Sonstige,,2026-07-17T19:57:16
DJI_0357_frame_00003.jpg,DJI_0357,2,Road,0.95,2026-07-17T19:57:23
DJI_0357_frame_00009.jpg,DJI_0357,1,Cycleway,1.0,2026-07-17T19:57:24
DJI_0357_frame_00012.jpg,DJI_0357,1,Cycleway,1.0,2026-07-17T19:57:25
DJI_0357_frame_00015.jpg,DJI_0357,1,Cycleway,1.0,2026-07-17T19:57:26
DJI_0357_frame_00025.jpg,DJI_0357,1,Cycleway,1.0,2026-07-17T19:57:26
DJI_0358_frame_00004.jpg,DJI_0358,1,Cycleway,1.0,2026-07-17T19:57:27
DJI_0358_frame_00010.jpg,DJI_0358,1,Cycleway,1.0,2026-07-17T19:57:28
DJI_0358_frame_00022.jpg,DJI_0358,1,Cycleway,1.0,2026-07-17T19:57:28
DJI_0358_frame_00038.jpg,DJI_0358,2,Road,0.95,2026-07-17T19:57:32
DJI_0359_frame_00001.jpg,DJI_0359,2,Road,0.95,2026-07-17T19:57:33
DJI_0359_frame_00014.jpg,DJI_0359,2,Road,0.95,2026-07-17T19:57:34
DJI_0359_frame_00021.jpg,DJI_0359,2,Road,0.95,2026-07-17T19:57:34
DJI_0359_frame_00033.jpg,DJI_0359,1,Cycleway,1.0,2026-07-17T19:57:35
DJI_0360_frame_00003.jpg,DJI_0360,1,Cycleway,1.0,2026-07-17T19:57:36
DJI_0360_frame_00005.jpg,DJI_0360,1,Cycleway,1.0,2026-07-17T19:57:37
DJI_0360_frame_00006.jpg,DJI_0360,1,Cycleway,1.0,2026-07-17T19:57:38
DJI_0360_frame_00012.jpg,DJI_0360,5,Unklar/Sonstige,,2026-07-17T22:11:53
DJI_0360_frame_00020.jpg,DJI_0360,5,Unklar/Sonstige,,2026-07-17T19:57:44
DJI_0360_frame_00021.jpg,DJI_0360,5,Unklar/Sonstige,,2026-07-17T19:57:44
DJI_0361_frame_00002.jpg,DJI_0361,1,Cycleway,1.0,2026-07-17T19:57:46
DJI_0361_frame_00005.jpg,DJI_0361,1,Cycleway,1.0,2026-07-17T19:57:47
DJI_0361_frame_00009.jpg,DJI_0361,1,Cycleway,1.0,2026-07-17T19:57:48
DJI_0361_frame_00021.jpg,DJI_0361,1,Cycleway,1.0,2026-07-17T19:57:48
DJI_0361_frame_00028.jpg,DJI_0361,5,Unklar/Sonstige,,2026-07-17T19:57:52
DJI_0361_frame_00031.jpg,DJI_0361,5,Unklar/Sonstige,,2026-07-17T19:57:53
DJI_0361_frame_00043.jpg,DJI_0361,1,Cycleway,1.0,2026-07-17T19:57:56
DJI_0362_frame_00016.jpg,DJI_0362,1,Cycleway,1.0,2026-07-17T19:57:58
DJI_0362_frame_00017.jpg,DJI_0362,1,Cycleway,1.0,2026-07-17T19:57:59
DJI_0362_frame_00018.jpg,DJI_0362,1,Cycleway,1.0,2026-07-17T19:58:00
DJI_0362_frame_00019.jpg,DJI_0362,1,Cycleway,1.0,2026-07-17T19:58:01
DJI_0362_frame_00022.jpg,DJI_0362,1,Cycleway,1.0,2026-07-17T19:58:03
DJI_0362_frame_00026.jpg,DJI_0362,1,Cycleway,1.0,2026-07-17T19:58:04
DJI_0362_frame_00027.jpg,DJI_0362,1,Cycleway,1.0,2026-07-17T19:58:05
DJI_0362_frame_00028.jpg,DJI_0362,1,Cycleway,1.0,2026-07-17T19:58:05
DJI_0362_frame_00034.jpg,DJI_0362,1,Cycleway,1.0,2026-07-17T19:58:06
DJI_0362_frame_00035.jpg,DJI_0362,1,Cycleway,1.0,2026-07-17T19:58:07
DJI_0362_frame_00039.jpg,DJI_0362,1,Cycleway,1.0,2026-07-17T19:58:08
DJI_0362_frame_00040.jpg,DJI_0362,1,Cycleway,1.0,2026-07-17T19:58:08
DJI_0363_frame_00010.jpg,DJI_0363,1,Cycleway,1.0,2026-07-17T19:58:09
DJI_0363_frame_00018.jpg,DJI_0363,2,Road,0.95,2026-07-17T19:58:17
DJI_0363_frame_00021.jpg,DJI_0363,2,Road,0.95,2026-07-17T19:58:18
DJI_0363_frame_00030.jpg,DJI_0363,2,Road,0.95,2026-07-17T19:58:20
DJI_0363_frame_00031.jpg,DJI_0363,2,Road,0.95,2026-07-17T19:58:21
DJI_0363_frame_00032.jpg,DJI_0363,2,Road,0.95,2026-07-17T19:58:21
DJI_0363_frame_00033.jpg,DJI_0363,2,Road,0.95,2026-07-17T19:58:22
DJI_0363_frame_00034.jpg,DJI_0363,2,Road,0.95,2026-07-17T19:58:23
DJI_0363_frame_00035.jpg,DJI_0363,2,Road,0.95,2026-07-17T19:58:24
DJI_0364_frame_00004.jpg,DJI_0364,1,Cycleway,1.0,2026-07-17T19:58:25
DJI_0364_frame_00009.jpg,DJI_0364,1,Cycleway,1.0,2026-07-17T19:58:26
DJI_0364_frame_00023.jpg,DJI_0364,1,Cycleway,1.0,2026-07-17T19:58:28
DJI_0364_frame_00034.jpg,DJI_0364,1,Cycleway,1.0,2026-07-17T19:58:29
DJI_0365_frame_00003.jpg,DJI_0365,1,Cycleway,1.0,2026-07-17T19:58:30
DJI_0365_frame_00009.jpg,DJI_0365,5,Unklar/Sonstige,,2026-07-17T22:12:14
DJI_0365_frame_00011.jpg,DJI_0365,2,Road,0.95,2026-07-17T19:58:33
DJI_0365_frame_00012.jpg,DJI_0365,2,Road,0.95,2026-07-17T19:58:34
DJI_0365_frame_00015.jpg,DJI_0365,2,Road,0.95,2026-07-17T19:58:35
DJI_0365_frame_00016.jpg,DJI_0365,1,Cycleway,1.0,2026-07-17T19:58:38
DJI_0365_frame_00017.jpg,DJI_0365,1,Cycleway,1.0,2026-07-17T19:58:41
DJI_0365_frame_00018.jpg,DJI_0365,1,Cycleway,1.0,2026-07-17T19:58:42
DJI_0365_frame_00019.jpg,DJI_0365,2,Road,0.95,2026-07-17T19:58:46
DJI_0365_frame_00029.jpg,DJI_0365,2,Road,0.95,2026-07-17T19:58:48
DJI_0365_frame_00037.jpg,DJI_0365,1,Cycleway,1.0,2026-07-17T19:58:49
DJI_0365_frame_00038.jpg,DJI_0365,1,Cycleway,1.0,2026-07-17T19:58:50
DJI_0366_frame_00001.jpg,DJI_0366,1,Cycleway,1.0,2026-07-17T19:58:51
DJI_0366_frame_00004.jpg,DJI_0366,1,Cycleway,1.0,2026-07-17T19:58:52
DJI_0366_frame_00005.jpg,DJI_0366,1,Cycleway,1.0,2026-07-17T19:58:53
DJI_0366_frame_00007.jpg,DJI_0366,1,Cycleway,1.0,2026-07-17T19:58:55
DJI_0366_frame_00013.jpg,DJI_0366,1,Cycleway,1.0,2026-07-17T19:58:56
DJI_0366_frame_00030.jpg,DJI_0366,1,Cycleway,1.0,2026-07-17T19:58:57
DJI_0366_frame_00032.jpg,DJI_0366,1,Cycleway,1.0,2026-07-17T19:58:58
DJI_0367_frame_00000.jpg,DJI_0367,1,Cycleway,1.0,2026-07-17T19:58:58
DJI_0367_frame_00003.jpg,DJI_0367,1,Cycleway,1.0,2026-07-17T19:58:59
DJI_0367_frame_00009.jpg,DJI_0367,1,Cycleway,1.0,2026-07-17T19:58:59
DJI_0367_frame_00010.jpg,DJI_0367,1,Cycleway,1.0,2026-07-17T19:58:59
DJI_0367_frame_00011.jpg,DJI_0367,1,Cycleway,1.0,2026-07-17T19:59:00
DJI_0367_frame_00018.jpg,DJI_0367,1,Cycleway,1.0,2026-07-17T19:59:00
DJI_0367_frame_00019.jpg,DJI_0367,1,Cycleway,1.0,2026-07-17T19:59:01
DJI_0367_frame_00024.jpg,DJI_0367,2,Road,0.95,2026-07-17T19:59:03
DJI_0367_frame_00027.jpg,DJI_0367,1,Cycleway,1.0,2026-07-17T19:59:04
DJI_0367_frame_00031.jpg,DJI_0367,1,Cycleway,1.0,2026-07-17T19:59:05
DJI_0367_frame_00032.jpg,DJI_0367,1,Cycleway,1.0,2026-07-17T19:59:06
DJI_0367_frame_00039.jpg,DJI_0367,1,Cycleway,1.0,2026-07-17T19:59:08
DJI_0368_frame_00002.jpg,DJI_0368,2,Road,0.95,2026-07-17T19:59:09
DJI_0368_frame_00012.jpg,DJI_0368,2,Road,0.95,2026-07-17T19:59:10
DJI_0368_frame_00013.jpg,DJI_0368,2,Road,0.95,2026-07-17T19:59:11
DJI_0368_frame_00040.jpg,DJI_0368,2,Road,0.95,2026-07-17T19:59:12
DJI_0369_frame_00000.jpg,DJI_0369,2,Road,0.95,2026-07-17T19:59:14
DJI_0369_frame_00012.jpg,DJI_0369,2,Road,0.95,2026-07-17T19:59:15
DJI_0369_frame_00031.jpg,DJI_0369,1,Cycleway,1.0,2026-07-17T19:59:16
DJI_0369_frame_00032.jpg,DJI_0369,1,Cycleway,1.0,2026-07-17T19:59:17
DJI_0369_frame_00039.jpg,DJI_0369,1,Cycleway,1.0,2026-07-17T19:59:18
DJI_0370_frame_00003.jpg,DJI_0370,1,Cycleway,1.0,2026-07-17T19:59:23
DJI_0370_frame_00012.jpg,DJI_0370,1,Cycleway,1.0,2026-07-17T19:59:30
DJI_0370_frame_00021.jpg,DJI_0370,1,Cycleway,1.0,2026-07-17T19:59:31
DJI_0370_frame_00030.jpg,DJI_0370,1,Cycleway,1.0,2026-07-17T19:59:32
DJI_0370_frame_00033.jpg,DJI_0370,2,Road,0.95,2026-07-17T19:59:33
DJI_0370_frame_00038.jpg,DJI_0370,1,Cycleway,1.0,2026-07-17T19:59:34
DJI_0371_frame_00018.jpg,DJI_0371,1,Cycleway,1.0,2026-07-17T19:59:35
DJI_0371_frame_00020.jpg,DJI_0371,1,Cycleway,1.0,2026-07-17T19:59:35
DJI_0371_frame_00032.jpg,DJI_0371,1,Cycleway,1.0,2026-07-17T19:59:36
DJI_0371_frame_00040.jpg,DJI_0371,1,Cycleway,1.0,2026-07-17T19:59:37
DJI_0372_frame_00002.jpg,DJI_0372,1,Cycleway,1.0,2026-07-17T19:59:43
DJI_0372_frame_00006.jpg,DJI_0372,1,Cycleway,1.0,2026-07-17T19:59:43
DJI_0372_frame_00010.jpg,DJI_0372,1,Cycleway,1.0,2026-07-17T20:00:37
DJI_0372_frame_00011.jpg,DJI_0372,1,Cycleway,1.0,2026-07-17T20:00:38
DJI_0372_frame_00014.jpg,DJI_0372,1,Cycleway,1.0,2026-07-17T20:00:39
DJI_0372_frame_00020.jpg,DJI_0372,1,Cycleway,1.0,2026-07-17T20:00:02
DJI_0372_frame_00021.jpg,DJI_0372,2,Road,0.95,2026-07-17T20:00:04
DJI_0372_frame_00027.jpg,DJI_0372,1,Cycleway,1.0,2026-07-17T20:00:51
DJI_0372_frame_00029.jpg,DJI_0372,1,Cycleway,1.0,2026-07-17T20:00:52
DJI_0372_frame_00037.jpg,DJI_0372,1,Cycleway,1.0,2026-07-17T20:00:53
DJI_0373_frame_00025.jpg,DJI_0373,1,Cycleway,1.0,2026-07-17T20:00:54
DJI_0373_frame_00026.jpg,DJI_0373,1,Cycleway,1.0,2026-07-17T20:00:55
DJI_0373_frame_00029.jpg,DJI_0373,2,Road,0.95,2026-07-17T20:00:57
DJI_0373_frame_00033.jpg,DJI_0373,2,Road,0.95,2026-07-17T20:00:59
DJI_0373_frame_00034.jpg,DJI_0373,2,Road,0.95,2026-07-17T20:01:09
DJI_0373_frame_00038.jpg,DJI_0373,2,Road,0.95,2026-07-17T20:01:10
DJI_0374_frame_00000.jpg,DJI_0374,2,Road,0.95,2026-07-17T20:01:11
DJI_0374_frame_00003.jpg,DJI_0374,2,Road,0.95,2026-07-17T20:01:12
DJI_0374_frame_00012.jpg,DJI_0374,1,Cycleway,1.0,2026-07-17T20:01:13
DJI_0374_frame_00014.jpg,DJI_0374,1,Cycleway,1.0,2026-07-17T20:01:14
DJI_0374_frame_00023.jpg,DJI_0374,1,Cycleway,1.0,2026-07-17T20:01:15
DJI_0374_frame_00026.jpg,DJI_0374,1,Cycleway,1.0,2026-07-17T20:01:36
DJI_0374_frame_00027.jpg,DJI_0374,1,Cycleway,1.0,2026-07-17T20:01:37
DJI_0374_frame_00030.jpg,DJI_0374,1,Cycleway,1.0,2026-07-17T20:01:38
DJI_0374_frame_00031.jpg,DJI_0374,1,Cycleway,1.0,2026-07-17T20:01:39
DJI_0374_frame_00033.jpg,DJI_0374,1,Cycleway,1.0,2026-07-17T20:01:40
DJI_0374_frame_00034.jpg,DJI_0374,5,Unklar/Sonstige,,2026-07-17T20:01:42
DJI_0375_frame_00009.jpg,DJI_0375,1,Cycleway,1.0,2026-07-17T20:01:45
DJI_0375_frame_00010.jpg,DJI_0375,1,Cycleway,1.0,2026-07-17T20:01:46
DJI_0375_frame_00011.jpg,DJI_0375,1,Cycleway,1.0,2026-07-17T20:01:46
DJI_0375_frame_00012.jpg,DJI_0375,1,Cycleway,1.0,2026-07-17T20:01:47
DJI_0375_frame_00013.jpg,DJI_0375,1,Cycleway,1.0,2026-07-17T20:01:48
DJI_0375_frame_00014.jpg,DJI_0375,1,Cycleway,1.0,2026-07-17T20:01:48
DJI_0375_frame_00015.jpg,DJI_0375,1,Cycleway,1.0,2026-07-17T20:01:49
DJI_0375_frame_00016.jpg,DJI_0375,1,Cycleway,1.0,2026-07-17T20:01:49
DJI_0375_frame_00018.jpg,DJI_0375,1,Cycleway,1.0,2026-07-17T20:01:50
